title,author,journal,search,population,island,region,time.series,native.species,survey.freq,ecosystem,continent,kingdom,major.group,species.names,common.name,digitized,plot,group,longevity.yrs
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XLIV-Tvarminne-Storfjarden,Y,N,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,,Y,339_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,12
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XLIV-Tvarminne-Storfjarden,Y,N,yearly,Marine,Europe,Animalia,Annelida,Marenzelleria spp.,,Y,339_Kauppietal_BiologicalInvasions_2015_Fig3A_full,3,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,,Y,340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,,Y,340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,12
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Annelida,Marenzelleria spp.,,Y,340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,3,3
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Annelida,Bylgides sarsi,,Y,340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,4,6.333333333
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Gastropoda,Hydrobia spp.,,Y,340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,5,1.25
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XXVI Tva ̈rminne La ̊ngholmsbranten,Y,N,yearly,Marine,Europe,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,6,0.583333333
Contrasting invasion histories and effects of three non-native fishes observed with long-term monitoring data,(Pintar et al. 2023),Biological Invasions,Web of Science,Y,N,SRS,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Hemichromis letourneuxi,African Jewelfish,Y,Pintaretal_BiologicalInvasion_2023_jewelfish,1,5
Contrasting invasion histories and effects of three non-native fishes observed with long-term monitoring data,(Pintar et al. 2023),Biological Invasions,Web of Science,Y,N,TSL,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Hemichromis letourneuxi,African Jewelfish,Y,Pintaretal_BiologicalInvasion_2023_jewelfish,2,5
Contrasting invasion histories and effects of three non-native fishes observed with long-term monitoring data,(Pintar et al. 2023),Biological Invasions,Web of Science,Y,N,WCA,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Hemichromis letourneuxi,African Jewelfish,Y,Pintaretal_BiologicalInvasion_2023_jewelfish,3,5
Contrasting invasion histories and effects of three non-native fishes observed with long-term monitoring data,(Pintar et al. 2023),Biological Invasions,Web of Science,Y,N,SRS,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,Pintaretal_BiologicalInvasion_2023_mayans,1,8.75
Contrasting invasion histories and effects of three non-native fishes observed with long-term monitoring data,(Pintar et al. 2023),Biological Invasions,Web of Science,Y,N,TSL,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,Pintaretal_BiologicalInvasion_2023_mayans,2,8.75
Contrasting invasion histories and effects of three non-native fishes observed with long-term monitoring data,(Pintar et al. 2023),Biological Invasions,Web of Science,Y,N,WCA,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,Pintaretal_BiologicalInvasion_2023_mayans,3,8.75
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,Alaska,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,357_Tyler_EcologicalMonographs_2010_Fig2-alaska.jpg,1,21.8
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,St. George Island,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,358_Tyler_EcologicalMonographs_2010_Fig2-st-george.jpg,1,21.8
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,Nunivak,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,359_Tyler_EcologicalMonographs_2010_Fig2-nunivak.jpg,1,21.8
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,St. Paul Island,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,360_Tyler_EcologicalMonographs_2010_Fig2-st-paul.jpg,1,21.8
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,St. Matthews Island,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,361_Tyler_EcologicalMonographs_2010_Fig2-st-matthews.jpg,1,21.8
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,Hagemeister,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,362_Tyler_EcologicalMonographs_2010_Fig2-hagemeister.jpg,1,21.8
"Climate, snow, ice, crashes, and declines in populations of reindeer and caribou",(Tyler 2010),Ecological Monographs,Web of Science,Y,N,Brogger,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,y,363_Tyler_EcologicalMonographs_2010_Fig2-brogger.jpg,1,21.8
